"CUSTOMER_ID","NAME","DATA_USAGE","DATA_LIMIT"
5438,Enes,20340.75,20480
5439,Osman,9620.96,10240
5440,Ali,18205.65,20480
5442,Adem,0,0
5445,Hülya,16419.53,20480
5446,Havva,0,0
5449,Leyla,19534.77,20480
5453,Songül,0,0
5454,Hülya,0,0
5456,Ayşegül,0,0
5457,İsmail,20393.87,20480
5462,Tuğba,9697.75,10240
5465,Ahmet,0,0
5467,Serkan,0,0
5468,Melek,0,0
5469,Mehmet,0,0
5477,Yasin,0,0
5478,Kadir,0,0
5479,Melek,9768.25,10240
5480,Hasan,0,0
5481,Dilek,18070.75,20480
5171,Dilek,0,0
5174,Zeynep,18427.63,20480
5179,Süleyman,9426.14,10240
5183,Hüseyin,0,0
5186,Fatih,19012.99,20480
5191,Emine,0,0
5194,Fatih,0,0
5199,Yasemin,8522.02,10240
5201,Emine,8298.52,10240
5204,Hacer,0,0
5208,Serkan,15381.97,20480
5209,Hüseyin,7827.93,10240
5214,Metin,0,0
5215,Fatma,0,0
5216,Sevim,19778.03,20480
5218,Meryem,8322.88,10240
5219,Süleyman,18922.04,20480
5220,Mustafa,15415.1,20480
5228,Hüseyin,0,0
5230,Yağmur,0,0
5232,Fadime,18585.36,20480
5233,Ali,0,0
5236,Aysel,0,0
5238,Metin,0,0
5240,Emre,19413.96,20480
5241,Hülya,19844.65,20480
5242,Fatma,0,0
5243,Ahmet,8402.51,10240
5244,Enes,0,0
5246,Hülya,18484.66,20480
5248,Fatma,0,0
5258,Büşra,0,0
5260,Özlem,15800.87,20480
5261,Meryem,0,0
5263,Enes,15769.39,20480
5266,Hasan,0,0
5268,Halil,9431.62,10240
5269,Adem,9488.83,10240
5270,Fatma,0,0
5271,Ayşegül,0,0
5276,Mustafa,19115.78,20480
5277,Enes,0,0
5279,Süleyman,8200.18,10240
5281,Burak,0,0
5282,Dilek,0,0
5286,Recep,7827.42,10240
5289,Yasemin,0,0
5290,Elif,8471.85,10240
5295,Murat,0,0
5298,Hasan,18034.26,20480
5303,Esra,0,0
5311,Rabia,0,0
5312,Adem,0,0
5313,Süleyman,15536.78,20480
5314,Dilek,19496.42,20480
5317,Hasan,0,0
5318,Büşra,0,0
5319,Burak,0,0
5320,Adem,0,0
5012,Yağmur,0,0
5015,Sevim,0,0
5016,Hülya,8420.96,10240
5017,İsmail,0,0
5018,Yağmur,18361.71,20480
5022,Emre,0,0
5023,Recep,0,0
5025,Enes,0,0
5026,Merve,19669.21,20480
5027,Murat,0,0
5028,Sultan,0,0
5032,Yağmur,17251.37,20480
5033,Zehra,0,0
5039,Emre,0,0
5041,Kübra,8695.65,10240
5042,Abdullah,0,0
5044,Songül,0,0
5047,Fadime,9101.85,10240
5051,Ramazan,0,0
5052,Elif,0,0
5053,Hacer,16667.53,20480
5054,Havva,0,0
5056,Hasan,0,0
5057,Rabia,0,0
5059,Hülya,0,0
5065,Recep,8926.73,10240
5069,Songül,18820.69,20480
5072,Esra,0,0
5074,Aysel,17078.36,20480
5076,Aynur,0,0
5077,Hasan,8115.02,10240
5078,İbrahim,0,0
5079,Zehra,0,0
5080,Fadime,16420.83,20480
5081,Fatma,9448.35,10240
5082,Fadime,8344.49,10240
5083,Songül,18864.34,20480
5085,Burak,16569.7,20480
5086,Recep,19286.39,20480
5091,Mustafa,0,0
5093,Ayşegül,15490.87,20480
5095,Adem,17555.16,20480
5097,Ayşegül,18967.56,20480
5103,Esra,0,0
5105,Rabia,0,0
5107,Mustafa,19505.13,20480
5111,Osman,0,0
5112,Özlem,8929.03,10240
5113,Kübra,9819,10240
5114,Özlem,8736.8,10240
5115,Ayşe,0,0
5117,Murat,18001.81,20480
5118,Fadime,0,0
5119,Adem,9743.78,10240
5120,İbrahim,19095.35,20480
5121,Zehra,19555.55,20480
5124,İbrahim,0,0
5125,Zehra,19985.61,20480
5129,Yasin,0,0
5132,Burak,9975.76,10240
5134,Hasan,8146.02,10240
5135,Leyla,0,0
5136,Meryem,0,0
5138,Merve,9814.58,10240
5147,Fatma,0,0
5148,Sultan,0,0
5149,Serkan,18033.02,20480
5152,İbrahim,0,0
5153,Ahmet,19586.01,20480
5154,Zehra,0,0
5155,Songül,16612.4,20480
5157,Kübra,19850.74,20480
5161,Burak,16533.24,20480
5163,Fatih,0,0
5165,Kadir,8242.15,10240
5166,Aysel,7763.32,10240
5167,Tuğba,17395.21,20480
4857,Recep,10163.23,10240
4859,Fatih,0,0
4860,Furkan,0,0
4863,Abdullah,0,0
4867,Süleyman,16269.2,20480
4868,Serkan,0,0
4874,Zehra,0,0
4878,Esra,18014.2,20480
4879,Yusuf,0,0
4880,Fatma,0,0
4887,Adem,0,0
4888,Büşra,17568.63,20480
4889,Mehmet,0,0
4891,Enes,15577.91,20480
4892,Abdullah,0,0
4896,Yasemin,0,0
4897,Yasemin,0,0
4901,Serkan,0,0
4904,Ayşe,0,0
4906,Murat,18725.46,20480
4907,Halil,8177.82,10240
4911,Özlem,8180.65,10240
4914,Hakan,17300.54,20480
4915,Fadime,18201.9,20480
4916,Songül,0,0
4920,Osman,0,0
4922,Halil,0,0
4926,Ayşegül,0,0
4927,Fadime,20448.91,20480
4928,Sultan,8421.3,10240
4930,Yağmur,16774.86,20480
4932,Fatih,0,0
4936,Dilek,0,0
4937,Melek,0,0
4938,Hakan,0,0
4940,Süleyman,0,0
4941,Hülya,8704.02,10240
4942,Furkan,9718.46,10240
4943,Leyla,18724.33,20480
4947,Ahmet,7908.17,10240
4948,Hacer,0,0
4954,Enes,0,0
4955,Ali,7815.56,10240
4956,Leyla,0,0
4959,Yağmur,20365.54,20480
4960,Hacer,0,0
4961,Hakan,8501.9,10240
4962,Osman,0,0
4963,Ahmet,0,0
4970,Kübra,18851.01,20480
4971,Hakan,0,0
4975,Yağmur,0,0
4981,Osman,0,0
4982,Adem,0,0
4983,Yusuf,19236.67,20480
4984,Meryem,0,0
4986,Özlem,0,0
4987,Hakan,20376.3,20480
4988,Esra,18477.1,20480
4990,Rabia,0,0
4992,Özlem,19640.92,20480
4993,Hacer,18623.01,20480
4995,Yasemin,0,0
4996,Songül,8011.89,10240
4997,Hatice,16995.02,20480
4999,Recep,9946.59,10240
5000,Burak,0,0
5002,Hacer,0,0
5003,Hülya,0,0
5004,Süleyman,0,0
5005,Zehra,0,0
5006,Yasemin,9576.13,10240
5007,Yasemin,0,0
5011,Merve,0,0
4701,Recep,0,0
4702,Recep,18466.53,20480
4704,Ahmet,15454.9,20480
4706,Murat,20403.39,20480
4710,Zehra,0,0
4711,Aynur,8932.16,10240
4713,Hülya,19472.32,20480
4715,Rabia,0,0
4716,Büşra,8532.79,10240
4717,Hakan,0,0
4718,Havva,0,0
4720,Kadir,10046.01,10240
4722,Ayşegül,0,0
4723,Zeynep,0,0
4725,İsmail,0,0
4730,Ali,16697.73,20480
4733,Osman,0,0
4734,Mustafa,0,0
4736,Emine,8032.49,10240
4737,Hacer,0,0
4745,Hakan,15741.16,20480
4746,Aynur,0,0
4747,Yağmur,0,0
4748,İsmail,0,0
4749,Aynur,20460.43,20480
4750,Halil,0,0
4752,Yağmur,0,0
4754,Fatma,18208.49,20480
4756,Aysel,16065.74,20480
4757,Elif,0,0
4758,Hülya,0,0
4759,Murat,18547.95,20480
4760,Abdullah,18644.63,20480
4766,Elif,8226.79,10240
4770,Emre,0,0
4771,Abdullah,0,0
4775,Kadir,8112.51,10240
4776,Hülya,0,0
4779,Büşra,0,0
4780,Muhammed,0,0
4782,Özlem,0,0
4783,Serkan,0,0
4785,Dilek,0,0
4791,Merve,0,0
4798,Aynur,0,0
4800,Süleyman,0,0
4802,Esra,18935.12,20480
4804,Yasin,0,0
4806,Melek,0,0
4807,Zehra,19739.11,20480
4808,Hasan,18186.29,20480
4817,Büşra,0,0
4819,Ayşe,0,0
4820,Metin,0,0
4826,Metin,7854.79,10240
4827,Muhammed,18358.66,20480
4830,Ömer,0,0
4831,Furkan,0,0
4832,Kübra,0,0
4834,Fatih,8233.66,10240
4835,Mustafa,7908.29,10240
4842,Leyla,0,0
4845,Fatih,9926.02,10240
4850,Hülya,0,0
4851,Ramazan,17226.52,20480
4541,Emine,9798.89,10240
4543,Elif,0,0
4545,Esra,7945.49,10240
4551,Fatih,16761.03,20480
4553,İbrahim,16649.05,20480
4555,Özlem,0,0
4556,Meryem,0,0
4558,Merve,0,0
4560,Sultan,9905.49,10240
4561,Ali,0,0
4563,Enes,0,0
4564,Yusuf,0,0
4567,Leyla,0,0
4570,Serkan,0,0
4571,Yağmur,9858.42,10240
4572,Meryem,19172.39,20480
4576,Songül,9986.48,10240
4578,Büşra,0,0
4581,Recep,16745.71,20480
4588,Havva,17582.89,20480
4589,Zehra,0,0
4595,Adem,0,0
4599,Kadir,0,0
4602,Yasin,0,0
4606,Recep,0,0
4608,Fatma,17141.9,20480
4611,Osman,0,0
4615,Metin,19012.09,20480
4617,Yağmur,9064.91,10240
4618,İbrahim,0,0
4619,Leyla,9066.39,10240
4620,Yağmur,0,0
4621,Esra,0,0
4624,Dilek,0,0
4626,Kadir,17422.09,20480
4627,Songül,16597.36,20480
4628,Recep,9700.75,10240
4629,Kübra,10007.03,10240
4634,Aynur,19678.8,20480
4637,Rabia,0,0
4640,Muhammed,18825.45,20480
4643,Özlem,9325.91,10240
4644,Rabia,0,0
4647,Zehra,0,0
4650,İsmail,0,0
4655,Büşra,20177.76,20480
4656,Ramazan,18937.62,20480
4657,Elif,0,0
4658,Ayşegül,0,0
4659,Leyla,0,0
4660,Ömer,0,0
4665,Fatma,0,0
4676,Sevim,19192.49,20480
4677,Leyla,19478.37,20480
4678,Melek,0,0
4680,Mehmet,0,0
4682,Ali,0,0
4683,Serkan,9935.32,10240
4685,Esra,0,0
4687,Melek,16080.9,20480
4690,Burak,0,0
4692,Emre,16644.64,20480
4693,Merve,0,0
4697,Merve,0,0
4698,Adem,10013.93,10240
4385,Havva,19263.55,20480
4387,Ömer,16890.36,20480
4388,Ömer,9403.51,10240
4389,Murat,0,0
4392,Osman,0,0
4393,Furkan,9357.92,10240
4394,Burak,18214.64,20480
4396,Ramazan,18862.21,20480
4398,İsmail,20384.84,20480
4399,Adem,8716.59,10240
4400,Yasin,0,0
4403,Kübra,18458.15,20480
4404,Melek,9346.37,10240
4406,Sevim,16516.29,20480
4407,Fatih,0,0
4408,Aysel,15719.35,20480
4409,Yasemin,0,0
4410,Zehra,0,0
4411,Songül,0,0
4412,Zehra,0,0
4413,Fatma,9626.89,10240
4414,Murat,18333.97,20480
4415,Ayşe,17955.94,20480
4416,Enes,0,0
4417,Hakan,0,0
4419,Merve,0,0
4423,Fatma,17216.69,20480
4424,Adem,0,0
4425,Hacer,0,0
4427,Sultan,0,0
4428,Sultan,0,0
4429,Sultan,0,0
4430,Mustafa,0,0
4433,Esra,17373.34,20480
4434,Ayşe,10014.36,10240
4437,Fadime,0,0
4438,Hülya,0,0
4439,Havva,8099.85,10240
4440,Fadime,0,0
4441,Emre,8560.07,10240
4443,Süleyman,17807.93,20480
4445,Ahmet,0,0
4446,Abdullah,15675.04,20480
4447,Adem,0,0
4448,Muhammed,18240.77,20480
4449,Fadime,20000.64,20480
4451,İsmail,15491.73,20480
4452,Hülya,0,0
4456,Abdullah,16737.33,20480
4457,Merve,0,0
4460,Mehmet,18115.45,20480
4465,Enes,19523.96,20480
4467,Hacer,17670.41,20480
4469,Aynur,8868.45,10240
4470,Hüseyin,10120.37,10240
4472,İbrahim,0,0
4474,Emine,19453.41,20480
4475,Emre,18849.47,20480
4476,Havva,18156.03,20480
4477,Dilek,16947.03,20480
4479,Mahmut,10105.33,10240
4484,Melek,8983.04,10240
4485,Zeynep,16890.69,20480
4486,Kübra,0,0
4487,Leyla,0,0
4489,Elif,9867.48,10240
4490,Havva,16762.36,20480
4491,Emre,0,0
4494,Süleyman,19521.94,20480
4498,Merve,0,0
4499,Esra,0,0
4500,Mustafa,0,0
4501,Hacer,0,0
4503,Ahmet,8979.15,10240
4505,Fatma,17322.32,20480
4509,Yusuf,0,0
4512,Fatih,18376,20480
4513,Mustafa,19058.35,20480
4517,Hacer,0,0
4519,Burak,0,0
4520,Zehra,0,0
4521,Rabia,20055.55,20480
4523,Sultan,16150.8,20480
4524,Süleyman,18892.19,20480
4527,Murat,0,0
4530,Yasin,0,0
4532,Fatma,0,0
4537,Özlem,8140.12,10240
4538,Ayşe,16360.81,20480
4225,Serkan,18969.07,20480
4227,Merve,9175.16,10240
4228,Enes,0,0
4229,Fatih,10145.12,10240
4231,Süleyman,0,0
4236,Yasin,0,0
4241,Hülya,19402.53,20480
4245,Songül,0,0
4246,Fadime,16839.62,20480
4247,Fatih,0,0
4249,Elif,0,0
4250,Dilek,0,0
4254,Ömer,0,0
4256,Halil,0,0
4259,Ramazan,0,0
4263,Elif,9575.12,10240
4265,Ramazan,18870.3,20480
4267,İsmail,8170.61,10240
4268,Ayşe,0,0
4269,Büşra,0,0
4276,Murat,0,0
4281,Yasemin,0,0
4282,Fatih,17865.8,20480
4283,Hatice,0,0
4284,Emre,17714.81,20480
4285,Halil,8253.46,10240
4290,Ramazan,19507.33,20480
4292,Ahmet,0,0
4293,Aynur,0,0
4294,Süleyman,0,0
4295,Muhammed,9713.37,10240
4297,Emine,0,0
4298,Süleyman,17214.05,20480
4299,Ali,16229.72,20480
4300,Hüseyin,0,0
4302,Serkan,0,0
4303,Hasan,9125.1,10240
4305,Dilek,16167.15,20480
4306,Havva,9885.4,10240
4307,Aysel,7857.51,10240
4315,Murat,9659.96,10240
4316,Metin,0,0
4317,Emre,0,0
4319,Aynur,0,0
4323,Kübra,9547.46,10240
4324,Enes,0,0
4325,Recep,10093.32,10240
4328,Murat,19475.73,20480
4329,Fatma,8880.76,10240
4330,Fadime,15997.07,20480
4331,Hatice,18731.1,20480
4332,Merve,8307.55,10240
4334,Yasemin,0,0
4335,Ramazan,0,0
4337,Mustafa,0,0
4339,Leyla,0,0
4341,Fadime,20163.06,20480
4342,Ahmet,0,0
4343,Ömer,0,0
4350,Leyla,0,0
4353,Mustafa,0,0
4363,Mustafa,17409.38,20480
4364,Fadime,0,0
4365,Leyla,0,0
4369,Elif,0,0
4371,Hacer,9509.79,10240
4373,Elif,0,0
4380,Rabia,0,0
4067,Hülya,0,0
4068,Kübra,0,0
4070,Zehra,0,0
4071,Songül,8635.07,10240
4072,İbrahim,0,0
4073,Emine,0,0
4075,Adem,0,0
4076,Serkan,0,0
4077,Hacer,0,0
4080,Yasin,0,0
4083,Ayşe,0,0
4086,Yağmur,0,0
4088,Fatih,0,0
4089,Mahmut,18846.02,20480
4091,Zeynep,0,0
4093,Büşra,8974.9,10240
4095,Recep,0,0
4099,Ahmet,0,0
4100,Meryem,0,0
4104,Ömer,0,0
4107,Dilek,7704.33,10240
4108,Abdullah,0,0
4110,Esra,0,0
4111,Süleyman,0,0
4113,Sultan,19511.09,20480
4119,Zehra,0,0
4123,Fatih,0,0
4125,Emre,0,0
4130,Sultan,0,0
4131,Havva,20107.68,20480
4135,Tuğba,0,0
4140,Metin,8872.21,10240
4141,Esra,0,0
4143,Yağmur,0,0
4145,Süleyman,0,0
4148,Metin,8332.48,10240
4149,İbrahim,0,0
4150,Zeynep,0,0
4155,Büşra,0,0
4157,Osman,18613.29,20480
4158,Hülya,0,0
4161,Enes,19266.16,20480
4162,Zehra,0,0
4165,Ramazan,16688.14,20480
4166,Muhammed,0,0
4167,Sevim,16007.5,20480
4169,Fadime,18177.6,20480
4171,Süleyman,0,0
4173,Enes,0,0
4176,Sevim,18847.18,20480
4178,Büşra,16526.21,20480
4181,İbrahim,16241.15,20480
4184,Ayşe,0,0
4185,Mustafa,0,0
4187,Leyla,18055.4,20480
4188,Kadir,10108.33,10240
4192,Osman,0,0
4193,Sultan,0,0
4194,Özlem,0,0
4197,İsmail,15547.03,20480
4199,Mehmet,18121.7,20480
4203,Yasin,0,0
4207,Zeynep,8653.09,10240
4208,Kadir,0,0
4212,Fatih,0,0
4214,Sultan,8579.6,10240
4216,Kadir,0,0
3913,Burak,15713.38,20480
3914,İbrahim,0,0
3919,Kadir,0,0
3920,Sevim,16628.49,20480
3922,Furkan,0,0
3923,Dilek,18357.06,20480
3927,Burak,0,0
3930,Abdullah,0,0
3932,Kadir,19059.37,20480
3933,İsmail,16956.21,20480
3937,Hasan,17535.27,20480
3938,Recep,19827.29,20480
3944,Büşra,0,0
3945,Emine,20271.51,20480
3947,Adem,0,0
3950,Zehra,0,0
3951,Aysel,9058.63,10240
3955,Hakan,0,0
3956,Yasemin,0,0
3957,Emine,0,0
3961,Osman,20426.25,20480
3963,Sultan,18107.54,20480
3964,Emre,0,0
3968,Fadime,0,0
3969,Melek,0,0
3973,Dilek,0,0
3974,Recep,17191.01,20480
3975,Özlem,0,0
3978,Yasin,0,0
3979,Ayşegül,0,0
3981,Yusuf,16652.61,20480
3987,Dilek,0,0
3992,Meryem,0,0
3999,Fadime,17283.3,20480
4000,Meryem,0,0
4001,Büşra,10227.91,10240
4003,Kadir,0,0
4004,Zehra,0,0
4013,Ayşegül,0,0
4018,Abdullah,16011.46,20480
4019,Kadir,8131.92,10240
4022,Havva,9180.93,10240
4025,Hatice,0,0
4034,Sultan,0,0
4037,Havva,0,0
4038,Kadir,0,0
4039,Fadime,0,0
4041,Havva,0,0
4043,Dilek,0,0
4044,Ayşe,18373.96,20480
4045,Esra,0,0
4047,Abdullah,0,0
4054,Yağmur,0,0
4060,Meryem,17698.99,20480
4061,İbrahim,18921.71,20480
4063,Recep,0,0
4065,Mustafa,0,0
3756,Süleyman,0,0
3760,Kübra,10125.61,10240
3761,Metin,0,0
3765,Ayşegül,17702.66,20480
3767,Emre,19686.28,20480
3773,Fadime,17784.68,20480
3774,Yusuf,9338.39,10240
3780,Adem,0,0
3782,Ramazan,0,0
3783,Havva,8663.9,10240
3784,Süleyman,15979.44,20480
3785,Zehra,0,0
3786,Osman,16570.97,20480
3789,Hüseyin,0,0
3792,Ahmet,18653.6,20480
3793,Emre,0,0
3794,Sevim,0,0
3795,İbrahim,0,0
3796,Fadime,0,0
3797,Ali,19793.38,20480
3798,Süleyman,0,0
3802,İsmail,0,0
3803,Büşra,0,0
3806,Yasemin,0,0
3808,Metin,20037.36,20480
3814,Zeynep,0,0
3816,Muhammed,0,0
3817,Rabia,0,0
3818,Sevim,0,0
3819,Hasan,16514.72,20480
3821,Serkan,0,0
3825,Serkan,9000.6,10240
3826,Elif,0,0
3827,Yusuf,18247.93,20480
3828,Melek,0,0
3835,Elif,16547.6,20480
3836,Ahmet,0,0
3837,Adem,0,0
3842,Serkan,0,0
3845,Kübra,0,0
3846,Rabia,0,0
3849,Ahmet,19317.77,20480
3852,Ahmet,0,0
3854,Ahmet,9593.37,10240
3857,Yağmur,0,0
3858,Enes,18309.35,20480
3859,Murat,0,0
3861,Emre,0,0
3863,İbrahim,8012.37,10240
3864,Havva,0,0
3865,Tuğba,0,0
3868,Aysel,0,0
3870,Muhammed,0,0
3879,Melek,9099.08,10240
3883,Esra,0,0
3887,Fatma,16635.23,20480
3888,Aynur,7905.35,10240
3889,Metin,0,0
3895,Burak,17718.17,20480
3896,Fadime,16709.64,20480
3898,Recep,0,0
3899,Sevim,18970.86,20480
3901,Meryem,0,0
3904,Hacer,0,0
3905,Leyla,8750.21,10240
3907,Tuğba,0,0
3599,Furkan,0,0
3600,Ahmet,0,0
3608,Emine,0,0
3609,Fatma,8831.13,10240
3612,Hacer,0,0
3613,Murat,9450.73,10240
3614,Yusuf,0,0
3620,Metin,18724.49,20480
3621,Havva,9255.32,10240
3625,Hacer,9930.82,10240
3629,Halil,19529.37,20480
3631,İbrahim,0,0
3633,Hülya,8840.22,10240
3640,Büşra,15402.34,20480
3641,Zeynep,0,0
3643,Leyla,19286,20480
3644,Hasan,16847.09,20480
3645,Recep,15369.76,20480
3646,Tuğba,0,0
3647,Songül,0,0
3664,Emre,18353.73,20480
3665,Fadime,17974.38,20480
3666,Ayşegül,0,0
3667,Osman,0,0
3668,Ayşegül,15718.83,20480
3670,Tuğba,8756.8,10240
3673,Melek,17004.53,20480
3677,Ayşe,9776.04,10240
3679,Aysel,16136.16,20480
3680,Zeynep,0,0
3681,Zehra,9196.73,10240
3683,Zeynep,8452.73,10240
3684,Ahmet,0,0
3689,Kadir,0,0
3690,Hatice,0,0
3692,İbrahim,0,0
3693,Aysel,20009.96,20480
3694,Recep,17107.08,20480
3696,Recep,19905.26,20480
3697,Emre,0,0
3700,Burak,18594.55,20480
3703,Yusuf,0,0
3705,Ayşegül,18954.96,20480
3706,Adem,0,0
3707,Tuğba,0,0
3709,Yasin,16271.38,20480
3711,Hakan,0,0
3712,Özlem,10148.2,10240
3713,Fadime,0,0
3714,Mahmut,17405.23,20480
3717,Ayşegül,0,0
3718,Hatice,0,0
3719,Yağmur,0,0
3720,Esra,17200.32,20480
3721,Recep,0,0
3723,Sevim,0,0
3724,Rabia,0,0
3727,Esra,9843.65,10240
3728,Osman,16153.28,20480
3734,Abdullah,0,0
3741,Ramazan,0,0
3742,Songül,0,0
3743,Sevim,16261.74,20480
3744,Hakan,18616.04,20480
3748,Aysel,0,0
3750,Zeynep,0,0
3752,Yasemin,9480.34,10240
3445,Kübra,0,0
3452,Süleyman,19134.08,20480
3457,Ömer,0,0
3458,Kübra,17676.19,20480
3459,Havva,0,0
3461,Burak,0,0
3462,Aynur,0,0
3466,Hakan,8924.29,10240
3467,Fatih,18533.39,20480
3472,Hakan,0,0
3475,Fatma,8124.16,10240
3480,Osman,19097.61,20480
3481,Osman,0,0
3482,Havva,18551.03,20480
3483,Ali,18776.26,20480
3493,Fadime,0,0
3495,Rabia,10024.43,10240
3496,Songül,0,0
3499,Metin,15991.28,20480
3500,Adem,8244.01,10240
3502,Murat,9793.72,10240
3505,Elif,0,0
3507,Zehra,8965.53,10240
3510,Furkan,0,0
3511,Esra,19469.67,20480
3514,Ahmet,0,0
3515,Merve,0,0
3516,Fatih,0,0
3517,Havva,18110.1,20480
3521,Yağmur,17598.03,20480
3523,Enes,0,0
3524,Furkan,19972.61,20480
3526,Sultan,8225.94,10240
3528,Adem,0,0
3529,Fatih,20228.92,20480
3533,İsmail,8323.71,10240
3535,Abdullah,8402.91,10240
3536,Yağmur,18736.99,20480
3537,Hatice,0,0
3540,Merve,0,0
3543,Rabia,0,0
3544,Esra,0,0
3552,Burak,0,0
3556,Merve,0,0
3559,Fadime,16096.36,20480
3562,Özlem,0,0
3563,Murat,0,0
3564,Ayşegül,15496.79,20480
3567,Büşra,0,0
3568,Songül,17968.99,20480
3569,Burak,0,0
3570,Rabia,17915.62,20480
3571,Sevim,0,0
3572,Meryem,0,0
3573,İbrahim,10152.17,10240
3574,Dilek,15816.86,20480
3575,Enes,19704.33,20480
3578,Ömer,0,0
3580,Metin,0,0
3581,Adem,0,0
3584,Özlem,0,0
3588,Hüseyin,8985.72,10240
3589,Metin,0,0
3592,Fadime,0,0
3593,Kadir,20182.35,20480
3596,Tuğba,0,0
3285,İbrahim,0,0
3287,Hülya,0,0
3289,Sevim,0,0
3291,Metin,0,0
3292,Muhammed,0,0
3293,Yağmur,0,0
3300,Muhammed,0,0
3301,Süleyman,0,0
3302,Yağmur,0,0
3303,Abdullah,0,0
3304,Furkan,0,0
3306,Fadime,0,0
3308,Adem,0,0
3312,Elif,19956.91,20480
3313,Hülya,0,0
3314,Sultan,8704.2,10240
3315,Fatih,9365.19,10240
3319,Adem,9104.4,10240
3322,Fatih,9580.79,10240
3323,Yasin,0,0
3325,Esra,0,0
3326,Sultan,0,0
3331,Kadir,0,0
3334,Sultan,0,0
3336,Süleyman,0,0
3337,Fatih,0,0
3339,Aysel,0,0
3341,Fatih,0,0
3344,Recep,0,0
3347,Ali,9948.72,10240
3351,Zeynep,0,0
3353,Süleyman,0,0
3354,Yasemin,8703.82,10240
3356,Kadir,17445.95,20480
3361,Hüseyin,17443.57,20480
3370,Zeynep,0,0
3376,Kübra,20456.27,20480
3379,Meryem,0,0
3382,Ali,0,0
3383,Adem,9034.21,10240
3385,Aynur,19728.39,20480
3386,Rabia,0,0
3388,Fatih,0,0
3389,Yasin,0,0
3390,Mehmet,0,0
3392,Dilek,8793.8,10240
3395,Sevim,0,0
3398,Metin,7941.44,10240
3404,Hasan,9915.66,10240
3405,İbrahim,18004.84,20480
3406,Enes,0,0
3407,Serkan,8093.89,10240
3408,İsmail,0,0
3410,Süleyman,17008.43,20480
3411,Osman,0,0
3413,Kübra,9068.28,10240
3418,Esra,19762.97,20480
3419,Leyla,0,0
3421,İbrahim,0,0
3424,Serkan,17465.81,20480
3425,Aynur,18837.41,20480
3426,Mahmut,17861.47,20480
3428,Muhammed,0,0
3429,Abdullah,0,0
3430,Hakan,18187.93,20480
3431,Fadime,0,0
3433,Zehra,0,0
3434,Fatma,0,0
3435,Yasin,0,0
3438,Melek,0,0
3440,Meryem,0,0
3129,Meryem,8890.62,10240
3133,Aynur,9617.98,10240
3135,Büşra,0,0
3139,Osman,16834.76,20480
3140,Tuğba,17237.33,20480
3141,Burak,0,0
3143,İbrahim,0,0
3144,Muhammed,0,0
3146,Özlem,0,0
3147,Esra,0,0
3150,Büşra,10226.88,10240
3153,Kadir,0,0
3154,Sultan,0,0
3160,Metin,0,0
3162,Osman,0,0
3165,Mahmut,0,0
3166,Süleyman,0,0
3170,Yağmur,0,0
3171,Ahmet,0,0
3172,Ayşegül,0,0
3175,Dilek,0,0
3178,Fatih,0,0
3180,Dilek,18679.98,20480
3181,Sultan,0,0
3183,Adem,0,0
3187,Dilek,19651.08,20480
3188,Fadime,0,0
3190,Murat,9358.81,10240
3191,Ayşegül,15867.76,20480
3195,Fadime,0,0
3196,İbrahim,10139.79,10240
3199,Meryem,0,0
3201,Emre,9672.48,10240
3202,Mustafa,17831.5,20480
3205,Rabia,0,0
3209,Fadime,0,0
3210,Murat,0,0
3212,Recep,0,0
3213,Ali,0,0
3219,Zehra,0,0
3220,Sultan,0,0
3224,Sevim,0,0
3226,Aysel,0,0
3227,Aysel,0,0
3228,Elif,0,0
3229,Yasemin,0,0
3235,Merve,0,0
3242,Büşra,0,0
3243,Abdullah,0,0
3247,Elif,20187.78,20480
3250,Fatih,0,0
3254,Mustafa,0,0
3260,Mahmut,0,0
3262,Yağmur,0,0
3266,Ayşe,0,0
3267,Zeynep,0,0
3269,Ayşe,0,0
3271,Muhammed,0,0
3275,Songül,0,0
3276,Merve,9581.1,10240
3277,Enes,8664.24,10240
3279,Emre,0,0
3280,Merve,0,0
3283,Yasin,0,0
3284,Yusuf,0,0
2976,Yasemin,0,0
2978,Mehmet,0,0
2979,Abdullah,7903.11,10240
2983,Hatice,18642.96,20480
2984,Melek,0,0
2987,Murat,0,0
2988,Enes,18826.62,20480
2991,Merve,17258.94,20480
2992,Osman,8695.4,10240
2993,Ayşe,0,0
2995,Yasemin,8748.96,10240
2998,Hacer,16161.18,20480
2999,Yasemin,0,0
3002,Zeynep,10161.11,10240
3004,Mustafa,0,0
3006,Esra,8997.13,10240
3007,Özlem,0,0
3008,Halil,9610.64,10240
3011,Yasin,0,0
3013,Melek,0,0
3016,Yağmur,0,0
3017,Burak,8689.34,10240
3018,Yağmur,16693.12,20480
3019,Abdullah,0,0
3021,Mustafa,0,0
3022,İsmail,0,0
3024,Serkan,0,0
3026,Süleyman,0,0
3027,Burak,15708.54,20480
3028,Fatma,0,0
3029,Ramazan,0,0
3030,Mehmet,0,0
3032,Kadir,0,0
3033,Leyla,20384.18,20480
3034,Fatma,18283.67,20480
3035,Esra,16686.62,20480
3039,Ayşe,0,0
3041,İsmail,0,0
3044,Serkan,0,0
3047,Fatih,20259.35,20480
3050,Büşra,0,0
3052,Enes,0,0
3054,Serkan,9343.66,10240
3057,Emine,0,0
