"CUSTOMER_ID","NAME","CITY"
2604,Havva,BİNGÖL
2612,Songül,SAKARYA
2614,Osman,MUŞ
2618,Rabia,ORDU
2619,Fadime,ANTALYA
2630,Metin,KİLİS
2640,Yasemin,KARS
2356,Yasemin,AYDIN
2357,Yasemin,MANİSA
2360,Ahmet,KOCAELİ
2361,Abdullah,ARDAHAN
2363,Halil,MUŞ
2375,Zehra,BALIKESİR
2376,Dilek,İSTANBUL
2382,Burak,ELAZIĞ
2384,Burak,MUĞLA
2390,Sultan,KİLİS
2391,Burak,BİNGÖL
2392,Zeynep,UŞAK
2393,Muhammed,DENİZLİ
2394,Emre,ELAZIĞ
2395,Yasemin,KİLİS
2401,Kadir,ADANA
2405,Abdullah,GÜMÜŞHANE
2407,Esra,SİVAS
2408,Dilek,KIRŞEHİR
2409,Fadime,ARTVİN
2413,Yusuf,BURSA
2415,Songül,ELAZIĞ
2416,Serkan,AFYONKARAHİSAR
2423,Mehmet,MUĞLA
2426,Zeynep,ADIYAMAN
2427,Enes,AYDIN
2430,Ayşegül,KÜTAHYA
2431,Büşra,ZONGULDAK
2433,İsmail,TOKAT
2434,Hakan,KOCAELİ
2444,Mehmet,SAKARYA
2448,Abdullah,MANİSA
2450,Mahmut,ADIYAMAN
2454,Yağmur,ELAZIĞ
2456,Tuğba,ÇANAKKALE
2457,Zehra,MANİSA
2469,Yağmur,GAZİANTEP
2481,Mustafa,GİRESUN
2489,Burak,BARTIN
2496,Abdullah,SİVAS
2499,Metin,KIRŞEHİR
2196,Abdullah,ARTVİN
2206,Özlem,BARTIN
2209,Emre,ELAZIĞ
2218,Süleyman,ZONGULDAK
2221,Hakan,AFYONKARAHİSAR
2226,Hakan,KÜTAHYA
2232,Abdullah,ZONGULDAK
2235,Yağmur,ADANA
2241,Fadime,ERZİNCAN
2247,Yağmur,AYDIN
2250,Songül,BAYBURT
2257,Elif,MALATYA
2258,Ayşegül,İSTANBUL
2262,Fatih,RİZE
2272,Yasin,SİNOP
2276,Songül,ÇANKIRI
2279,Özlem,ANKARA
2286,Fadime,BURSA
2292,Abdullah,AKSARAY
2298,Yasemin,ERZİNCAN
2302,Abdullah,DENİZLİ
2313,Osman,AFYONKARAHİSAR
2316,Recep,ŞANLIURFA
2318,Havva,HATAY
2321,Murat,MARDİN
2322,Leyla,SİNOP
2323,Yusuf,BOLU
2324,Hakan,MANİSA
2327,Hatice,KIRŞEHİR
2339,Ali,BİNGÖL
2343,Ayşegül,ANKARA
2346,Leyla,ARTVİN
2041,Sevim,ERZİNCAN
2042,Murat,KÜTAHYA
2052,Sevim,ADIYAMAN
2057,Hacer,ADANA
2058,Elif,NEVŞEHİR
2060,Aynur,ŞANLIURFA
2063,Hatice,BİLECİK
2072,Fadime,KARS
2077,Esra,KİLİS
2080,Yusuf,TRABZON
2084,Süleyman,BURDUR
2088,Dilek,BİNGÖL
2090,Kübra,KARS
2093,Rabia,TUNCELİ
2096,Aysel,KIRKLARELİ
2098,Mustafa,İSTANBUL
2099,Ramazan,KIRIKKALE
2100,Muhammed,SİVAS
2105,Mehmet,AMASYA
2113,Yağmur,IĞDIR
2114,Abdullah,ŞANLIURFA
2129,Osman,ADANA
2134,Mustafa,MANİSA
2138,Dilek,SİVAS
2140,Osman,MARDİN
2148,Muhammed,MALATYA
2150,Yasin,SAKARYA
2151,Ali,BİTLİS
2156,Aysel,YALOVA
2158,Merve,MANİSA
2161,Meryem,OSMANİYE
2165,Elif,ANTALYA
2173,Hasan,MANİSA
2174,Emre,GÜMÜŞHANE
2182,Adem,BİNGÖL
2186,Adem,KIRIKKALE
2188,Enes,ARDAHAN
2191,Ömer,GİRESUN
1879,Fatih,RİZE
1880,Songül,DENİZLİ
1884,Sultan,ŞANLIURFA
1887,Serkan,ELAZIĞ
1888,Rabia,EDİRNE
1898,Recep,ELAZIĞ
1905,Burak,EDİRNE
1906,Burak,ADANA
1913,Mehmet,AKSARAY
1914,Elif,GÜMÜŞHANE
1916,Murat,EDİRNE
1921,Büşra,KÜTAHYA
1922,Kübra,ELAZIĞ
1923,Hülya,ÇANKIRI
1930,Rabia,SİNOP
1935,Elif,TEKİRDAĞ
1936,Recep,ERZİNCAN
1942,Süleyman,NİĞDE
1944,Rabia,SAKARYA
1947,Murat,KASTAMONU
1952,Adem,YOZGAT
1954,Burak,KIRKLARELİ
1959,Tuğba,BOLU
1961,Halil,MUĞLA
1963,Fatma,BAYBURT
1966,Merve,HAKKARİ
1967,Aysel,KARABÜK
1970,Özlem,RİZE
1975,Yağmur,KIRŞEHİR
1978,Melek,BİNGÖL
1982,Metin,ÇORUM
1990,Enes,ISPARTA
1994,Yasin,ARTVİN
1996,Merve,SAMSUN
2003,Sevim,GİRESUN
2004,Sevim,ERZİNCAN
2005,Adem,TUNCELİ
2006,Abdullah,AĞRI
2018,Meryem,AKSARAY
2034,Ayşe,ERZURUM
1721,Songül,ANTALYA
1723,Osman,DİYARBAKIR
1726,Ayşe,AYDIN
1735,Sultan,BURSA
1740,Yasin,ANTALYA
1747,Ömer,ŞIRNAK
1748,Emre,KONYA
1754,Hacer,EDİRNE
1761,Hacer,RİZE
1768,Ali,KIRŞEHİR
1775,Aynur,YALOVA
1776,Kadir,KARS
1781,Ramazan,DÜZCE
1783,Metin,YALOVA
1793,Fatma,BİLECİK
1813,Emre,BİLECİK
1817,Aysel,SAMSUN
1818,Sevim,ORDU
1822,Aysel,OSMANİYE
1830,Emre,ELAZIĞ
1832,Aysel,MANİSA
1835,Süleyman,SİİRT
1839,Serkan,ANTALYA
1842,Hülya,ORDU
1851,Havva,KÜTAHYA
1860,Leyla,ARTVİN
1861,Recep,BİNGÖL
1871,Hakan,KIRIKKALE
1873,Esra,ELAZIĞ
1875,Mehmet,MUĞLA
1567,Yasemin,BURDUR
1568,Aynur,ERZURUM
1575,Yasin,BİLECİK
1586,İsmail,OSMANİYE
1593,Zeynep,KAYSERİ
1594,Havva,BİLECİK
1595,Songül,AYDIN
1603,Merve,BAYBURT
1604,Aysel,ŞANLIURFA
1606,Esra,İSTANBUL
1607,Aynur,TUNCELİ
1624,Meryem,KIRKLARELİ
1630,Rabia,EDİRNE
1644,Kübra,TOKAT
1646,Zeynep,HAKKARİ
1648,Kübra,İZMİR
1650,Abdullah,ERZİNCAN
1655,Fatma,DENİZLİ
1658,Mustafa,ANTALYA
1659,Zehra,TOKAT
1661,Fatih,ARTVİN
1664,Enes,ISPARTA
1665,Kadir,EDİRNE
1668,Yasemin,GAZİANTEP
1669,Ahmet,BİLECİK
1683,Hacer,MANİSA
1684,Ahmet,SİİRT
1698,Rabia,BURDUR
1707,Leyla,İZMİR
1711,Yasin,MUĞLA
1712,Osman,AMASYA
1714,Aynur,SAKARYA
1716,Meryem,BARTIN
1718,Ayşe,BURSA
1720,Ömer,AĞRI
1417,Süleyman,İZMİR
1420,Meryem,BOLU
1429,Abdullah,AYDIN
1442,Süleyman,DENİZLİ
1443,Ramazan,UŞAK
1449,Zehra,KARAMAN
1450,Yasemin,ERZİNCAN
1454,Kübra,ARTVİN
1455,Zehra,ÇORUM
1463,Emre,BAYBURT
1466,Rabia,SAMSUN
1467,Leyla,ADIYAMAN
1470,Tuğba,SİİRT
1478,Ahmet,HAKKARİ
1483,Esra,TOKAT
1484,Zehra,ÇANAKKALE
1488,Adem,BALIKESİR
1489,Büşra,ELAZIĞ
1492,Murat,AĞRI
1496,Serkan,YALOVA
1507,Hakan,NEVŞEHİR
1511,Sultan,MARDİN
1512,Hakan,DÜZCE
1515,Özlem,BİNGÖL
1520,Hakan,DENİZLİ
1522,Kadir,YALOVA
1523,Fatih,ÇANAKKALE
1527,Halil,ARDAHAN
1531,Leyla,İSTANBUL
1532,Mahmut,ESKİŞEHİR
1546,Mehmet,ÇORUM
1549,Metin,EDİRNE
1552,Ahmet,DÜZCE
1553,Hasan,AKSARAY
1555,Osman,KOCAELİ
1557,Zeynep,NEVŞEHİR
1253,Ali,BİTLİS
1260,Süleyman,KAHRAMANMARAŞ
1261,Hülya,SİVAS
1262,İbrahim,KASTAMONU
1265,Murat,OSMANİYE
1269,Kübra,ARTVİN
1282,Abdullah,BATMAN
1284,Hülya,KARABÜK
1287,Fatma,TOKAT
1291,Leyla,ŞIRNAK
1292,Mahmut,ARTVİN
1293,Ali,ERZİNCAN
1299,Esra,ISPARTA
1306,Fatma,ÇANAKKALE
1307,Zeynep,ISPARTA
1312,Aysel,BALIKESİR
1314,Yağmur,GİRESUN
1326,Sevim,ERZİNCAN
1327,Hacer,OSMANİYE
1330,Kadir,MERSİN
1335,Merve,IĞDIR
1337,Recep,ARDAHAN
1338,Emre,SİVAS
1339,Abdullah,MARDİN
1347,Melek,BİTLİS
1349,Ömer,TOKAT
1350,İbrahim,BALIKESİR
1351,Elif,MERSİN
1354,Songül,BAYBURT
1355,Osman,KIRŞEHİR
1358,Zehra,YALOVA
1360,Merve,KAHRAMANMARAŞ
1361,Ayşegül,EDİRNE
1369,Emre,BATMAN
1370,Metin,DÜZCE
1373,Burak,OSMANİYE
1376,Zeynep,MARDİN
1378,Hülya,SAMSUN
1381,Emre,KARABÜK
1383,Burak,TUNCELİ
1390,Merve,BOLU
1398,İsmail,BALIKESİR
1399,Hatice,ERZURUM
1404,Mustafa,BARTIN
1407,Fatih,BARTIN
1097,Hasan,ÇANAKKALE
1101,Kübra,ERZURUM
1103,Osman,DİYARBAKIR
1104,Süleyman,DENİZLİ
1105,Osman,KİLİS
1107,İbrahim,KONYA
1112,Mehmet,TRABZON
1116,Süleyman,ARTVİN
1125,Yasin,BİTLİS
1129,Fatma,ERZURUM
1146,Recep,ELAZIĞ
1151,Fatma,HAKKARİ
1153,Hasan,ERZURUM
1154,Hacer,ÇANAKKALE
1157,Hülya,SAKARYA
1159,Dilek,BİTLİS
1162,Burak,ADIYAMAN
1170,İbrahim,ERZİNCAN
1176,Ahmet,AFYONKARAHİSAR
1180,Ayşe,MUĞLA
1182,Havva,SAKARYA
1183,Hasan,DÜZCE
1184,Sevim,ESKİŞEHİR
1185,Hüseyin,DİYARBAKIR
1187,Murat,ERZURUM
1193,Hakan,ORDU
1197,Yağmur,BOLU
1198,Yasemin,KİLİS
1201,Fatih,ŞANLIURFA
1209,Emre,NEVŞEHİR
1210,Osman,BİNGÖL
1214,Emre,YALOVA
1215,Merve,BARTIN
1216,Furkan,SİVAS
1219,Özlem,TUNCELİ
1225,Hacer,TEKİRDAĞ
1233,Zehra,TEKİRDAĞ
1235,Zehra,SAMSUN
1236,Elif,BARTIN
1244,Osman,MUĞLA
1245,Havva,BATMAN
1250,Fatma,TUNCELİ
940,Hakan,ERZİNCAN
942,Emre,KARAMAN
955,Esra,BİNGÖL
959,Melek,MUĞLA
960,Sultan,KÜTAHYA
961,Halil,KARABÜK
965,Havva,KIRKLARELİ
967,Aynur,TOKAT
972,Elif,ÇANAKKALE
975,Ayşe,KIRKLARELİ
977,Leyla,BİNGÖL
985,Yasemin,TOKAT
989,Ali,ADIYAMAN
990,Büşra,DENİZLİ
1000,Kübra,ORDU
1002,Ahmet,KARS
1011,Yasemin,ŞIRNAK
1013,Adem,ORDU
1014,Fadime,BİLECİK
1016,Büşra,GAZİANTEP
1017,Yağmur,KARAMAN
1018,Fatih,ANKARA
1022,Yağmur,DENİZLİ
1025,Merve,UŞAK
1028,Fatih,BURDUR
1029,Furkan,ANKARA
1031,Ayşe,HAKKARİ
1033,Rabia,GAZİANTEP
1036,Sevim,YOZGAT
1039,Sevim,KASTAMONU
1046,Yasin,HAKKARİ
1049,Merve,KONYA
1050,Serkan,ARDAHAN
1052,Meryem,ŞANLIURFA
1056,Elif,ORDU
1068,Adem,ŞIRNAK
1069,Songül,SİVAS
1075,Dilek,AFYONKARAHİSAR
1076,Songül,EDİRNE
1081,Halil,BURSA
1082,Fadime,VAN
1083,Recep,MARDİN
1089,Yağmur,AKSARAY
1093,Metin,KÜTAHYA
1096,Yağmur,ŞIRNAK
790,Serkan,SAKARYA
798,Kübra,MUĞLA
807,Ali,ÇANAKKALE
811,Hülya,RİZE
816,Hacer,MUŞ
826,Zehra,EDİRNE
832,Ayşe,KIRŞEHİR
835,Hacer,ISPARTA
844,Halil,MUŞ
852,Dilek,AYDIN
857,Ali,KONYA
858,Abdullah,SAKARYA
859,Emre,BURSA
860,Furkan,YOZGAT
862,Ayşegül,AKSARAY
864,Burak,ADIYAMAN
870,Abdullah,IĞDIR
880,Hülya,YALOVA
886,Metin,KAHRAMANMARAŞ
887,Özlem,SAKARYA
891,Zeynep,UŞAK
898,Yusuf,ERZİNCAN
899,Fatih,KARAMAN
905,Süleyman,KOCAELİ
906,Ahmet,ERZİNCAN
908,Yasin,OSMANİYE
909,Osman,KASTAMONU
911,Fadime,ORDU
913,Furkan,KİLİS
922,Büşra,MUŞ
928,Osman,BİNGÖL
929,Murat,KOCAELİ
935,Esra,BURSA
936,Özlem,BİNGÖL
631,Fatih,KAYSERİ
635,Melek,AĞRI
636,Aysel,AFYONKARAHİSAR
639,Havva,BURDUR
642,Dilek,ADANA
646,Havva,ÇANKIRI
648,Metin,KAYSERİ
649,Zeynep,ARDAHAN
653,Dilek,MARDİN
658,Hülya,VAN
663,Sultan,AĞRI
664,Leyla,NİĞDE
668,Recep,BATMAN
671,Büşra,ŞIRNAK
673,Fadime,EDİRNE
678,Songül,YALOVA
679,Yasemin,AĞRI
682,Yasemin,KIRIKKALE
687,Rabia,SİNOP
688,Hülya,YOZGAT
690,Emine,MALATYA
691,Zeynep,KARS
694,Hasan,ORDU
695,Fadime,İZMİR
701,Özlem,ADIYAMAN
704,Halil,SİVAS
705,Yağmur,KARAMAN
709,Recep,YALOVA
712,Recep,TOKAT
713,Kadir,KIRIKKALE
717,Serkan,ARDAHAN
720,İbrahim,MUĞLA
723,Abdullah,KIRŞEHİR
725,Murat,GİRESUN
726,Hasan,KARAMAN
729,Fatma,RİZE
733,Osman,KONYA
746,Melek,BALIKESİR
747,Aynur,MUŞ
750,Yağmur,ÇORUM
759,Ayşe,ERZİNCAN
760,Ali,DİYARBAKIR
762,Enes,AFYONKARAHİSAR
764,Ayşegül,ISPARTA
770,Yusuf,KONYA
779,Songül,KİLİS
780,Büşra,AĞRI
476,Özlem,ARDAHAN
480,Songül,DÜZCE
481,Tuğba,AMASYA
482,Ali,SİVAS
483,Aysel,AMASYA
488,Tuğba,MERSİN
506,Zeynep,ORDU
509,Serkan,KOCAELİ
513,Yağmur,TUNCELİ
515,Abdullah,NEVŞEHİR
521,Esra,ARDAHAN
530,İsmail,ANTALYA
535,Adem,ISPARTA
537,Sevim,MARDİN
542,Ayşegül,KASTAMONU
547,Melek,ERZİNCAN
549,Sultan,MUĞLA
550,Kadir,VAN
553,Mustafa,ŞANLIURFA
554,Süleyman,BİNGÖL
565,Esra,ÇANAKKALE
567,Süleyman,NEVŞEHİR
569,Tuğba,AYDIN
570,Yağmur,YALOVA
579,Yasin,SAMSUN
584,Songül,KIRŞEHİR
585,Esra,ZONGULDAK
595,Hakan,BALIKESİR
601,Mustafa,BİTLİS
610,Yasemin,VAN
611,Burak,KİLİS
613,Yasemin,YOZGAT
616,Ahmet,NEVŞEHİR
626,Meryem,ANTALYA
320,Meryem,DİYARBAKIR
321,Ali,KOCAELİ
324,Yağmur,VAN
327,Mahmut,ADANA
329,Esra,ORDU
331,Fadime,OSMANİYE
336,Hasan,İSTANBUL
338,Hasan,TEKİRDAĞ
342,Aynur,NİĞDE
343,Emre,ORDU
348,Aynur,AKSARAY
350,Esra,DÜZCE
352,Osman,EDİRNE
355,Yusuf,ERZİNCAN
356,Aysel,DENİZLİ
358,Osman,ANKARA
359,Leyla,BURDUR
368,İsmail,BİTLİS
369,Serkan,BOLU
370,Ahmet,IĞDIR
372,Ramazan,KASTAMONU
377,Elif,KONYA
381,Osman,BİTLİS
383,Adem,GAZİANTEP
387,Emre,BATMAN
388,Sevim,NİĞDE
391,Merve,NEVŞEHİR
395,Osman,MUĞLA
396,Halil,AKSARAY
397,Ahmet,AFYONKARAHİSAR
407,Serkan,GAZİANTEP
412,Furkan,ŞIRNAK
417,Aysel,SAMSUN
418,Songül,GİRESUN
424,Hüseyin,RİZE
425,Abdullah,BALIKESİR
426,Songül,DÜZCE
428,Aynur,OSMANİYE
435,Fatih,AMASYA
445,Metin,HAKKARİ
455,Sevim,HATAY
458,Metin,KONYA
463,Osman,ERZURUM
464,Mehmet,ESKİŞEHİR
466,Yusuf,BURSA
471,Sultan,UŞAK
161,Süleyman,SİNOP
170,Fadime,BATMAN
175,Enes,ELAZIĞ
177,Havva,ANKARA
178,Ramazan,MARDİN
179,Fatma,KARAMAN
180,Rabia,ŞIRNAK
183,Yusuf,KARAMAN
185,Yusuf,AĞRI
192,Fadime,MUĞLA
201,Ömer,EDİRNE
207,Merve,MUŞ
208,Esra,UŞAK
209,Ramazan,SAKARYA
212,Tuğba,EDİRNE
216,Merve,AYDIN
217,Merve,KOCAELİ
220,Kadir,MARDİN
223,Fadime,HAKKARİ
228,Emre,BALIKESİR
232,Hülya,RİZE
233,Halil,BİTLİS
239,Merve,ARTVİN
240,Hakan,TOKAT
241,Melek,OSMANİYE
243,Hacer,ANTALYA
247,Meryem,KAHRAMANMARAŞ
250,Fatma,MANİSA
258,Rabia,HAKKARİ
260,Rabia,İSTANBUL
263,Osman,VAN
269,Burak,TUNCELİ
273,Fatih,MANİSA
279,Abdullah,BARTIN
290,Abdullah,ERZURUM
308,Elif,BURSA
309,Emre,TUNCELİ
310,Kadir,KARS
15,Fatih,MUŞ
33,Fadime,KAYSERİ
34,Recep,BİLECİK
35,Özlem,EDİRNE
44,Hasan,BOLU
45,Süleyman,KIRIKKALE
49,Esra,BİNGÖL
54,Burak,DÜZCE
55,Ramazan,UŞAK
61,Fatma,MERSİN
62,Hakan,ZONGULDAK
63,Hülya,ARDAHAN
64,Dilek,BAYBURT
81,Zehra,GİRESUN
83,Sultan,KONYA
84,Hakan,EDİRNE
86,Ramazan,SAKARYA
92,Özlem,ARTVİN
94,Ramazan,BOLU
97,Aynur,KARAMAN
99,Esra,KÜTAHYA
101,Fatih,İZMİR
106,Sevim,ADIYAMAN
111,Abdullah,KIRIKKALE
115,Recep,İSTANBUL
118,Enes,KARS
120,Halil,MUŞ
121,Büşra,MANİSA
124,Yasemin,KARS
127,Zehra,ŞANLIURFA
132,Emre,ERZİNCAN
140,Abdullah,İZMİR
141,Meryem,KIRKLARELİ
144,Recep,GÜMÜŞHANE
147,Metin,DİYARBAKIR
151,Songül,KIRŞEHİR
158,Süleyman,MUŞ
9867,İbrahim,MUĞLA
9870,Yasin,BURSA
9880,Yasin,DÜZCE
9881,Aynur,BİTLİS
9887,Serkan,BAYBURT
9891,Abdullah,KASTAMONU
9896,Esra,ÇANKIRI
9897,Sultan,ORDU
9898,Ayşegül,KAHRAMANMARAŞ
9912,Sevim,BOLU
9913,Ramazan,DENİZLİ
9920,Yasin,ANTALYA
9921,Ayşegül,TEKİRDAĞ
9923,Yasin,TEKİRDAĞ
9925,Sevim,ANTALYA
9940,Adem,MALATYA
9941,Fatih,BURDUR
9946,Ayşe,YALOVA
9951,İsmail,ŞANLIURFA
9960,Osman,KIRŞEHİR
9961,Fadime,KASTAMONU
9964,Yasin,ESKİŞEHİR
9971,Dilek,TUNCELİ
9976,Hatice,BİLECİK
9984,Yasemin,TOKAT
9991,Hülya,ADIYAMAN
9993,Melek,NEVŞEHİR
9998,Özlem,KIRKLARELİ
